uid,loan_sum
73496,6.2098
73504,5.83604
73506,6.65726
73507,5.72277
73511,6.44543
73514,5.72277
73520,5.15354
73522,5.72277
73540,4.29265
73545,5.07059
73551,5.29215
73556,3.86259
73558,5.40542
73561,4.72302
73562,5.65731
73567,5.80417
73575,5.72277
73580,6.59942
73588,6.60695
73590,5.29215
73600,6.29205
73602,5.50118
73603,4.29265
73608,5.01493
73610,6.26669
73616,5.58414
73619,6.56834
73626,5.72277
73637,6.15341
73639,3.97567
73645,5.79318
73646,5.72277
73654,5.65731
73657,5.29215
73658,5.88577
73676,6.40533
73681,4.15416
73685,5.65731
73686,4.97484
73701,4.72302
73710,6.79313
73711,5.29215
73713,5.40542
73715,5.31652
73716,5.40542
73723,5.97468
73724,4.72302
73725,6.52718
73728,6.67495
73734,5.72277
73736,5.72277
73738,6.40533
73745,5.72277
73747,5.29215
73748,4.29265
73752,5.44551
73757,5.2796
73758,6.38427
73760,5.40542
73761,5.72277
73764,6.29205
73765,6.05244
73767,6.12155
73769,5.29215
73778,5.50118
73782,6.53564
73783,5.72277
73784,5.15354
73787,5.15354
73791,5.40542
73801,6.15341
73802,5.97468
73806,5.93181
73812,5.7648
73816,6.40533
73818,4.75332
73821,6.31642
73834,5.72277
73837,6.15341
73847,4.29265
73851,5.71022
73858,5.78198
73859,4.97484
73868,5.40542
73873,5.72277
73874,4.72302
73876,4.8616
73888,4.97484
73892,5.50118
73897,6.15341
73902,5.72277
73907,4.29265
73919,6.40533
73924,6.26669
73926,5.58414
73927,5.29215
73930,6.02249
73939,4.72302
73943,4.29265
73944,5.29215
73945,5.15354
73951,5.29215
73960,6.24025
73967,5.07059
73968,5.83604
73978,6.4831
73992,5.98291
73996,6.55221
73998,6.40533
73999,5.72277
74005,4.72302
74007,5.72277
74020,4.54437
74038,5.03404
74039,6.75892
74040,5.54404
74041,6.58407
74047,5.58414
74052,6.31642
74055,5.50999
74058,6.07045
74059,5.97468
74062,5.72277
74074,4.72302
74076,5.50118
74080,5.83604
74083,4.29265
74085,4.72302
74086,6.15341
74088,4.29265
74090,5.45514
74091,4.29265
74093,5.72277
74094,5.65731
74095,5.72277
74112,6.21263
74118,5.72277
74119,5.72277
74124,5.59185
74126,4.54437
74129,5.93181
74135,5.50118
74136,5.72277
74137,4.99521
74140,5.29215
74141,5.35136
74146,5.72277
74148,5.72277
74154,4.72302
74156,6.30436
74157,6.15341
74160,6.15341
74171,6.71017
74172,5.83604
74173,6.58407
74175,6.08795
74176,4.72302
74178,4.15416
74181,3.86259
74182,6.64329
74184,5.87614
74188,5.56039
74190,6.32826
74208,5.29215
74211,5.65731
74213,5.40542
74217,5.40542
74248,5.29215
74255,6.26669
74256,6.05244
74263,4.72302
74264,5.72277
74266,5.15354
74268,5.72277
74275,6.26669
74278,6.94928
74282,6.08795
74286,6.01477
74287,5.88577
74288,5.72277
74290,6.12155
74293,7.08793
74295,5.29215
74296,5.8256
74300,4.29265
74304,6.29205
74326,5.93181
74328,6.36247
74337,5.97468
74340,6.61439
74342,6.72272
74345,5.72277
74347,5.72277
74348,3.86259
74349,5.6909
74351,5.29215
74355,4.15416
74365,3.86259
74373,6.15341
74378,6.75775
74397,6.38427
74412,4.58445
74413,5.29215
74426,4.54437
74434,7.54097
74436,5.40542
74438,5.97468
74439,4.97484
74441,6.08795
74444,5.2267
74451,4.58445
74454,5.40542
74458,6.15341
74466,4.97484
74474,4.54437
74477,5.2267
74478,4.75332
74481,4.8616
74485,5.97468
74494,3.86259
74496,6.64329
74497,5.72277
74500,6.40533
74504,6.15341
74509,6.36247
74511,4.72302
74515,4.29265
74522,4.97484
74528,3.86259
74529,5.97468
74535,5.78198
74537,4.72302
74539,6.40533
74545,5.8614
74547,5.97468
74548,5.65731
74549,5.97468
74552,5.72277
74558,6.4831
74560,6.67495
74562,5.65731
74566,5.29215
74568,6.18373
74571,6.56834
74577,6.61439
74580,6.58407
74581,5.29215
74590,6.836
74595,5.29215
74602,6.58407
74605,5.72277
74608,5.2668
74622,5.72277
74627,6.33987
74629,5.9138
74631,4.97484
74632,5.56841
74633,6.33987
74636,6.40533
74651,5.63625
74660,6.15341
74667,5.99904
74669,4.80982
74671,6.70379
74677,4.40583
74683,3.97567
74686,3.86259
74687,3.86259
74688,5.15354
74689,4.72302
74697,5.40542
74702,5.29215
74707,5.72277
74711,5.97468
74715,4.58445
74716,4.72302
74718,4.97484
74721,4.72302
74730,5.31652
74739,6.64329
74741,5.29215
74744,4.8616
74750,5.50118
74752,4.72302
74753,5.8614
74754,6.24025
74762,5.6218
74765,5.29215
74766,5.65731
74770,5.40542
74772,5.38436
74773,5.78198
74786,4.15416
74792,6.58407
74795,5.83604
74796,5.68433
74816,4.72302
74819,4.97484
74820,4.97484
74823,4.72302
74825,5.29215
74835,5.72277
74842,5.03404
74847,6.29205
74855,4.97484
74857,5.50999
74863,5.6218
74869,6.15341
74871,4.29265
74882,4.97484
74902,6.42571
74912,5.83604
74913,6.26669
74919,5.72277
74933,5.43573
74940,6.08795
74941,5.65731
74948,5.88577
74950,5.72277
74957,6.15341
74960,4.93199
74961,5.97468
74970,6.15341
74976,7.01474
74980,6.07399
74983,5.07059
74988,4.97484
74990,5.78198
74996,6.58407
74997,6.29453
74998,5.40542
75005,5.97468
75006,4.72302
75007,5.29215
75011,5.40542
75017,5.50118
75019,5.29215
75023,4.54437
75026,3.86259
75028,5.72277
75033,5.91835
75048,6.54232
75049,4.29265
75051,5.15354
75062,5.65731
75064,6.58407
75068,5.50118
75071,4.29265
75078,5.40542
75082,5.72277
75089,5.83604
75093,6.15341
75100,5.72277
75102,6.12155
75112,4.97484
75113,5.97468
75117,5.08809
75130,6.15341
75131,6.21825
75135,5.72277
75136,5.65731
75144,6.29205
75145,5.88577
75146,3.86259
75148,4.29265
75156,4.29265
75161,5.35136
75165,6.10833
75173,5.58414
75174,5.72277
75178,6.40533
75180,5.83604
75181,5.58414
75183,5.71652
75191,5.72277
75193,6.10498
75196,5.29215
75197,6.78194
75212,6.836
75216,5.72277
75228,6.29205
75229,6.07399
75231,5.72277
75239,4.72302
75246,6.84627
75247,6.40533
75249,5.72277
75253,6.15341
75262,4.72302
75268,5.29215
75270,4.54437
75274,6.77054
75286,6.15341
75305,5.83604
75307,5.83604
75310,5.50118
75312,6.02632
75326,4.29265
75328,6.26669
75331,5.6909
75333,5.50118
75339,5.97468
75343,4.29265
75353,5.78198
75358,5.29215
75360,6.08795
75365,6.33987
75366,4.97484
75369,6.40533
75390,5.65731
75397,4.83625
75406,6.26669
75407,5.50118
75408,5.65731
75409,5.15354
75413,6.15341
75416,4.97484
75431,6.15341
75432,5.72277
75433,6.74709
75435,5.25372
75439,5.65731
75441,3.86259
75445,5.15354
75449,5.40542
75450,5.29215
75451,4.97484
75455,6.15341
75456,5.29215
75465,5.8614
75473,6.69085
75475,4.97484
75477,5.29215
75479,6.12155
75486,6.31642
75490,5.72277
75491,6.31642
75492,5.74113
75501,4.97484
75505,4.29265
75506,4.97484
75514,5.83604
75517,5.72277
75526,5.58414
75527,5.72277
75531,4.54437
75536,4.29265
75555,5.29215
75560,4.54437
75564,6.05244
75566,5.40542
75569,5.72277
75571,5.29215
75576,4.54437
75582,6.13768
75588,5.29215
75592,5.72277
75594,3.86259
75600,5.29215
75601,6.04509
75604,6.81921
75606,4.9094
75613,4.8616
75619,5.97468
75623,5.56841
75628,4.97484
75631,6.08795
75632,5.29215
75641,5.29215
75645,6.59333
75647,4.72302
75657,5.07059
75665,6.21263
75671,6.40533
75673,5.35136
75681,5.65731
75684,3.86259
75691,5.35136
75692,5.97468
75696,5.40542
75705,5.40542
75706,6.17178
75707,5.50118
75713,6.40533
75718,3.86259
75720,6.38427
75724,6.72272
75731,4.54437
75736,4.97484
75743,5.79318
75751,6.72272
75754,6.36247
75756,5.29215
75757,4.8616
75761,4.29265
75769,6.18373
75775,6.01477
75776,5.78198
75782,6.27441
75785,5.40542
75786,5.15354
75793,4.58445
75795,6.31642
75801,7.14714
75803,5.97468
75805,5.29215
75822,4.54437
75823,5.29215
75824,5.29215
75831,6.05244
75838,6.51861
75839,5.97468
75843,4.29265
75844,5.72277
75851,5.15354
75852,5.2267
75858,3.86259
75872,5.72277
75878,5.77631
75882,3.86259
75886,5.40542
75890,5.72277
75908,4.72302
75919,6.56834
75930,5.72277
75932,4.8616
75941,3.86259
75944,6.40533
75956,5.70385
75958,6.09482
75959,4.72302
75968,5.58414
75973,6.22659
75974,5.65731
75978,4.72302
75983,4.72302
75990,6.12155
75992,5.29215
75997,5.15354
75999,4.97484
76001,5.72277
76002,5.65731
76017,5.65731
76023,4.8616
76026,5.29215
76038,5.88577
76041,6.15341
76046,5.72277
76058,6.24025
76066,3.86259
76068,6.15341
76091,5.72277
76095,6.12155
76108,4.72302
76114,5.78198
76115,5.75308
76121,4.29265
76123,3.86259
76154,5.40542
76159,5.72277
76179,6.57626
76180,6.58407
76183,6.44154
76201,5.75308
76203,6.50111
76205,4.29265
76206,3.86259
76213,5.72277
76217,5.29215
76220,6.88573
76225,4.72302
76230,4.29265
76238,6.18373
76241,6.29205
76247,5.83604
76251,5.29215
76252,6.05244
76255,5.72277
76262,5.51868
76268,6.42571
76274,6.31642
76277,6.15341
76279,5.72895
76280,6.33987
76285,6.03389
76287,4.29265
76289,5.38436
76299,6.88478
76301,5.15354
76310,6.15341
76319,5.19846
76322,5.15354
76333,5.83604
76335,4.40583
76336,6.40533
76338,6.01477
76359,5.51868
76362,5.78198
76364,5.29215
76367,4.29265
76372,5.58414
76373,5.15354
76387,5.65731
76398,6.21263
76399,6.31642
76400,6.4156
76401,6.72272
76404,6.49037
76405,5.65731
76408,5.87614
76415,6.15341
76421,4.72302
76430,4.88596
76432,5.65731
76434,5.15354
76443,4.72302
76455,6.40533
76457,5.58414
76461,5.8096
76476,5.29215
76478,5.65731
76486,5.78198
76489,6.07045
76491,5.97468
76498,5.65731
76507,6.15341
76518,6.15341
76519,6.15341
76520,6.15341
76521,5.40542
76523,6.33987
76537,4.72302
76542,4.29265
76550,5.58414
76553,5.93181
76568,5.51868
76579,4.72302
76580,6.29205
76587,5.72277
76588,5.50118
76589,6.50992
76601,4.29265
76603,6.72644
76608,4.97484
76609,5.72277
76610,5.93181
76613,6.08795
76622,5.83604
76623,3.86259
76627,5.58414
76628,6.93178
76641,6.89522
76646,6.05244
76655,4.97484
76660,4.29265
76663,5.72277
76664,5.15354
76673,5.2796
76676,5.72277
76687,5.65731
76694,5.15354
76701,5.2668
76717,5.72277
76723,5.78198
76724,4.97484
76733,5.78198
76738,5.72277
76742,6.36247
76743,6.15341
76744,4.72302
76754,6.60244
76756,5.15354
76757,4.54437
76758,4.29265
76765,5.2267
76770,4.72302
76775,5.29215
76783,6.08795
76786,5.72277
76790,5.72277
76792,6.08795
76797,5.8412
76803,4.97484
76805,6.15341
76807,5.83604
76808,6.24025
76810,6.15341
76815,5.65731
76823,5.05259
76826,5.97468
76834,5.78198
76849,5.8614
76855,6.65726
76856,5.93181
76863,6.15341
76864,4.29265
76867,5.78198
76874,5.07059
76875,7.14084
76883,5.72277
76884,6.04509
76889,4.54437
76894,5.72277
76898,5.58414
76901,5.72277
76913,6.01477
76925,6.26669
76954,6.21263
76957,5.45514
76959,6.01477
76969,5.56039
76974,5.72277
76978,4.65759
76979,5.78198
76982,5.15354
76983,4.72302
76985,4.72302
76986,5.88577
76987,5.15354
76992,5.87614
76997,6.05244
77000,5.72277
77005,6.78194
77008,6.15341
77019,6.6803
77027,5.55227
77028,5.10511
77038,5.72277
77042,5.97468
77046,5.40542
77054,5.15354
77066,5.72277
77075,4.29265
77083,5.58414
77087,5.72277
77090,5.97468
77097,3.86259
77099,4.97484
77102,6.55221
77105,5.40542
77107,5.65731
77108,6.40533
77121,5.83604
77127,4.29265
77128,5.65731
77136,6.15341
77138,4.72302
77146,5.97468
77159,4.54437
77166,6.15341
77167,4.54437
77171,6.29205
77176,4.97484
77179,5.15354
77183,6.08795
77189,5.15354
77198,4.99521
77201,4.54437
77202,4.54437
77206,5.29215
77207,6.16876
77208,6.58096
77215,3.86259
77216,6.18373
77220,6.15341
77223,5.72277
77229,3.86259
77230,4.72302
77237,6.58407
77241,5.65731
77252,6.69736
77254,4.29265
77255,4.29265
77256,6.40533
77259,5.40542
77265,5.72277
77267,5.72277
77268,6.72272
77271,5.35136
77272,6.18373
77282,6.58407
77285,4.97484
77288,3.86259
77291,4.8616
77299,5.40542
77305,5.29215
77306,5.7648
77321,3.86259
77322,5.97468
77325,6.40533
77327,5.97468
77345,5.58414
77349,5.29215
77350,5.45514
77355,5.50118
77358,5.01493
77371,6.65726
77376,6.18373
77377,6.31642
77379,6.01477
77384,4.72302
77387,4.72302
77402,6.31642
77410,7.53897
77411,3.86259
77415,4.29265
77417,5.07059
77418,5.32835
77419,6.56834
77422,5.65731
77433,3.86259
77437,4.40583
77440,5.5357
77444,5.40542
77448,5.72277
77456,5.72277
77460,3.86259
77462,4.54437
77465,5.97468
77473,4.97484
77476,3.86259
77477,5.29215
77490,4.29265
77497,6.24025
77504,6.40533
77509,5.93181
77514,5.88577
77515,5.93181
77516,6.15341
77519,6.15341
77520,6.15341
77522,5.29215
77524,5.93181
77538,6.24025
77539,5.65731
77540,3.97567
77543,6.4831
77545,4.72302
77550,6.836
77556,4.29265
77562,6.01477
77564,3.86259
77572,5.97468
77574,4.97484
77579,5.72277
77582,5.72277
77585,6.36247
77591,6.26669
77597,5.15354
77604,5.65731
77607,4.29265
77611,5.37355
77615,6.40533
77624,4.8616
77635,5.40542
77639,6.58407
77642,6.40533
77651,6.18373
77659,6.05244
77660,6.31642
77665,4.29265
77669,7.89521
77672,5.71652
77674,6.4831
77678,5.07059
77679,5.40542
77682,5.2267
77683,6.50111
77690,4.72302
77694,4.29265
77696,5.65731
77699,5.54404
77701,6.31642
77704,5.25372
77712,5.45514
77727,4.72302
77732,6.12155
77736,5.97468
77740,4.72302
77747,5.72277
77754,4.97484
77756,5.72277
77759,5.93181
77768,5.72277
77771,5.40542
77772,4.97484
77774,5.56039
77780,6.46455
77784,5.88577
77786,5.72277
77788,3.86259
77791,5.29215
77792,6.24025
77794,6.58407
77797,6.01477
77804,5.65731
77811,5.65731
77815,6.31642
77817,6.01477
77819,6.89522
77822,6.26927
77825,5.29215
77827,3.86259
77836,6.31642
77839,5.97468
77841,6.05244
77846,5.75308
77848,4.29265
77849,3.97567
77851,3.86259
77856,5.72277
77858,5.97468
77859,5.72277
77863,5.15354
77865,6.15341
77874,6.01477
77879,4.99521
77881,5.40542
77883,5.88577
77890,5.15354
77892,6.26669
77897,5.41568
77902,5.15354
77903,5.71652
77909,5.72277
77914,4.97484
77929,4.29265
77930,5.9138
77931,5.7648
77935,6.44543
77950,6.58407
77952,5.97468
77955,6.56834
77956,4.29265
77960,5.97468
77963,5.97052
77965,4.72302
77966,6.26669
77971,5.72277
77975,6.21263
77976,6.15341
77977,5.43573
77986,5.29215
77987,3.86259
77993,4.72302
77995,5.78198
78009,6.26669
78014,6.64329
78016,5.93181
78021,4.54437
78024,6.29205
78039,5.39497
78047,5.2668
78049,5.29215
78050,5.78198
78051,6.58407
78055,5.08809
78058,4.15416
78060,4.54437
78066,4.97484
78072,5.72277
78078,5.83604
78079,5.97468
78087,7.07396
78088,6.05244
78090,4.97484
78091,4.29265
78097,6.15341
78101,5.58414
78112,4.15416
78117,4.50154
78120,5.15354
78128,5.75308
78131,4.72302
78137,5.29215
78138,5.40542
78140,4.97484
78146,3.86259
78148,6.43565
78149,5.79318
78152,4.97484
78153,5.88577
78157,4.72302
78167,6.15341
78168,5.29215
78172,7.07396
78178,5.40542
78179,6.88573
78182,5.40542
78188,5.29215
78189,6.15341
78195,6.36247
78196,5.40542
78202,5.07059
78216,5.29215
78217,5.07059
78218,5.15354
78220,4.72302
78226,5.72277
78227,5.29215
78228,5.15354
78247,6.40533
78248,6.50111
78249,5.29215
78251,4.95379
78252,6.15341
78253,5.72277
78257,6.836
78261,5.15354
78262,6.15341
78264,5.97468
78266,5.72277
78267,4.54437
78268,5.88577
78269,5.97468
78276,5.93181
78278,4.58445
78281,6.15341
78282,5.97468
78303,5.97468
78304,5.29215
78305,6.15341
78319,6.01477
78320,4.8616
78321,5.58414
78323,6.40533
78326,6.30436
78340,6.58407
78355,5.99505
78358,5.78198
78363,5.88577
78364,4.54437
78366,6.26669
78374,6.24025
78375,5.97468
78377,5.29215
78385,5.83604
78388,6.15341
78399,6.836
78401,3.86259
78404,4.72302
78408,4.54437
78413,5.93181
78418,5.91835
78424,4.50154
78425,5.93181
78428,5.65731
78430,6.01477
78441,6.29205
78445,6.24025
78455,6.29205
78466,4.97484
78471,6.30436
78473,6.10833
78480,6.26669
78481,5.2267
78485,5.45514
78490,6.40533
78491,6.21263
78496,5.83604
78499,5.15354
78501,5.97468
78514,6.15341
78524,5.47397
78527,7.11824
78538,5.40542
78554,5.72277
78561,5.40542
78562,4.97484
78566,5.15354
78573,5.50118
78574,5.29215
78579,5.2668
78581,5.72277
78590,6.08795
78600,4.97484
78606,3.86259
78615,6.78194
78619,5.97468
78620,4.54437
78622,4.8616
78629,6.24025
78636,6.58407
78649,5.97468
78655,6.15341
78657,6.29205
78659,5.29215
78661,5.72277
78666,5.72277
78668,5.29215
78670,5.40542
78674,3.86259
78678,5.29215
78686,6.15341
78697,4.97484
78699,5.72277
78711,4.29265
78716,4.29265
78717,6.21263
78720,6.17479
78722,4.97484
78730,6.65726
78734,4.54437
78741,5.72277
78747,5.75308
78758,5.72277
78759,6.01477
78763,6.15341
78770,6.18373
78771,5.50118
78773,5.72277
78774,6.72272
78776,5.97468
78780,6.18373
78782,6.46455
78787,6.4831
78788,5.97468
78789,5.58414
78790,4.54437
78792,6.53564
78803,6.34674
78807,5.50118
78810,6.89522
78815,6.29453
78819,5.54404
78822,5.32835
78842,4.0713
78855,6.40533
78863,5.72277
78864,6.24563
78869,4.29265
78872,6.15341
78874,6.56834
78879,3.97567
78880,4.9094
78888,5.72277
78895,5.58414
78901,4.29265
78904,4.97484
78905,5.8614
78906,5.29215
78910,5.5357
78920,4.29265
78924,6.53564
78926,4.29265
78928,6.62901
78931,4.72302
78932,5.97468
78933,5.29215
78944,3.86259
78947,5.29215
78948,4.99521
78967,5.6909
78968,5.97468
78969,5.72277
78977,5.35136
78981,5.88577
78983,3.86259
78984,5.40542
78987,5.8614
78999,6.40533
79001,6.89522
79007,6.50111
79009,5.29215
79010,6.12155
79014,3.86259
79015,4.78221
79016,5.65731
79017,4.93199
79020,5.88577
79022,5.01493
79024,6.33987
79025,5.29215
79030,5.56039
79032,6.40533
79034,6.26669
79037,5.93181
79038,5.29215
79040,5.88577
79043,6.31642
79059,5.29215
79070,5.72277
79073,4.8616
79075,5.90922
79077,5.83604
79093,3.86259
79102,4.29265
79103,5.72277
79107,6.29205
79116,5.29215
79121,6.33987
79122,6.24025
79126,5.40542
79128,5.15354
79142,6.22659
79148,5.72277
79150,6.40533
79151,6.29205
79152,3.97567
79166,6.58407
79167,5.15354
79168,6.40533
79176,5.29215
79178,6.83392
79196,5.29215
79197,5.72895
79198,4.54437
79199,7.26667
79204,5.40542
79222,6.85637
79226,5.15354
79240,5.07059
79242,6.15341
79244,4.72302
79251,5.29215
79260,6.50111
79269,6.19835
79277,5.07059
79279,5.92287
79282,5.50118
79285,6.15341
79287,6.36247
79293,5.50999
79295,4.93199
79296,5.84631
79297,5.15354
79308,6.05244
79314,5.89526
79315,5.72277
79316,5.54404
79318,6.46455
79321,4.29265
79330,5.29215
79336,5.70385
79342,6.24025
79349,6.77054
79355,7.46454
79356,5.97468
79357,6.64329
79360,7.05241
79361,6.54398
79362,6.29205
79363,5.40542
79365,6.57626
79370,4.50154
79380,4.97484
79381,6.43565
79383,5.65731
79394,6.09822
79401,6.01477
79406,6.24025
79408,3.86259
79413,6.13768
79420,5.59185
79422,5.72277
79427,4.72302
79439,5.72277
79440,5.2267
79447,6.72272
79448,5.72277
79452,3.86259
79459,6.53564
79460,6.15341
79464,5.93181
79465,6.29205
79466,5.33996
79467,5.93181
79469,5.29215
79470,6.41764
79473,5.78198
79475,5.83604
79476,5.29215
79478,3.86259
79485,5.65731
79491,5.83604
79492,4.54437
79497,4.45552
79504,4.72302
79508,4.29265
79514,5.72277
79521,5.65731
79523,4.78221
79524,5.12168
79534,5.72277
79541,4.58445
79545,6.50111
79547,5.83604
79553,3.86259
79559,4.54437
79563,4.29265
79570,5.29215
79571,3.86259
79572,5.72277
79577,5.72277
79579,6.40533
79582,4.65759
79583,5.97468
79584,6.31642
79589,6.21263
79591,5.85641
79592,4.29265
79593,5.6218
79594,6.24025
79599,4.97484
79603,4.72302
79610,5.72277
79615,5.72277
79617,4.72302
79622,4.29265
79627,5.50118
79629,4.72302
79638,6.36247
79640,4.62209
79643,6.72272
79649,6.05244
79653,5.2796
79657,5.29215
79659,5.72277
79660,5.72277
79674,5.93181
79677,7.01474
79679,5.72277
79680,5.5357
79683,6.15341
79696,4.72302
79701,5.36256
79702,6.06331
79707,5.72277
79712,6.07045
79715,5.58414
79716,5.93181
79717,6.77169
79723,5.15354
79737,5.29215
79739,6.29205
79740,4.8616
79745,5.88577
79746,5.72277
79754,6.4831
79757,4.8616
79763,5.15354
79765,5.50118
79766,4.35181
79770,5.6218
79779,6.56834
79785,4.58445
79786,3.86259
79794,5.07059
79796,5.72277
79804,5.15354
79810,5.29215
79811,5.29215
79812,3.86259
79813,6.62466
79825,4.65759
79826,5.40542
79844,4.29265
79846,6.61439
79848,5.15354
79850,5.29215
79852,6.01477
79855,6.38427
79857,5.97468
79869,6.4831
79870,5.15354
79873,5.29215
79874,5.10511
79882,5.51868
79885,5.29215
79886,5.83604
79891,5.93181
79898,5.29215
79899,5.58414
79900,5.90922
79905,5.93181
79909,6.58407
79916,6.78194
79918,4.0713
79921,6.24025
79927,6.05244
79931,6.38427
79934,6.40533
79937,5.78198
79955,4.54437
79957,5.88577
79963,4.54437
79966,5.29215
79970,5.78198
79973,4.72302
79982,5.29215
79995,5.58414
79997,6.01477
79998,6.29205
80002,5.50118
80003,5.15354
80013,5.07059
80015,5.80417
80016,6.89522
80017,4.72302
80022,5.65731
80031,3.86259
80041,5.58414
80049,4.0713
80060,5.51868
80073,5.15354
80084,6.40533
80088,5.12168
80089,5.58414
80093,4.29265
80094,4.97484
80097,5.40542
80101,4.35181
80106,5.65731
80124,4.9094
80126,5.88577
80127,6.25361
80134,5.72277
80137,5.40542
80138,4.72302
80140,5.80417
80142,4.29265
80148,5.93181
80150,6.26669
80155,5.59948
80156,6.55221
80158,5.99505
80159,5.40542
80162,7.69734
80164,5.72277
80166,6.15341
80168,6.08795
80179,5.72277
80183,5.05259
80188,5.78198
80190,5.93181
80193,6.55221
80198,6.40533
80203,5.72277
80205,6.29947
80214,5.58414
80215,4.72302
80235,6.15341
80240,4.8616
80248,6.05244
80249,6.58407
80252,5.29215
80260,3.86259
80266,5.07059
80269,4.72302
80273,5.50118
80275,4.78221
80286,6.01477
80290,5.45514
80295,5.58414
80296,4.8616
80298,5.88577
80306,5.58414
80313,5.58414
80321,5.88577
80322,7.12152
80323,5.83604
80324,5.58414
80328,6.05244
80329,6.33987
80333,4.8616
80336,6.50111
80337,4.97484
80338,6.21263
80339,5.78198
80341,5.72277
80344,6.41764
80346,5.65731
80348,4.62209
80352,5.58414
80356,4.93199
80358,5.65731
80359,3.86259
80365,5.6909
80377,4.69116
80387,4.0713
80390,6.64329
80397,6.58407
80399,5.97468
80407,5.01493
80408,4.40583
80410,5.65731
80414,5.40542
80417,5.72277
80422,5.29215
80433,6.29205
80434,5.15354
80436,5.29215
80437,6.15341
80442,5.72277
80444,4.97484
80446,5.12168
80447,5.29215
80448,3.86259
80455,6.08795
80460,5.08809
80463,6.59179
80465,6.26669
80473,3.97567
80475,5.29215
80477,6.46455
80483,5.72277
80485,5.15354
80487,5.72277
80489,6.26669
80492,5.72277
80507,4.54437
80509,6.51861
80512,5.72277
80515,5.83604
80519,5.78198
80527,7.17776
80528,6.01477
80530,4.75332
80535,4.54437
80540,6.46455
80541,6.40533
80547,6.15341
80549,6.15341
80550,4.97484
80558,6.19835
80560,6.72272
80569,6.2483
80575,5.72277
80589,5.50118
80590,4.69116
80592,4.72302
80593,6.09822
80602,5.40542
80610,5.50999
80618,4.29265
80619,4.72302
80622,6.36247
80625,5.93181
80635,5.78198
80639,5.07059
80644,4.97484
80649,6.01477
80656,4.97484
80657,4.0713
80674,6.21263
80676,3.86259
80680,6.32591
80687,6.40533
80692,5.72277
80698,4.72302
80699,6.01477
80701,6.01477
80708,5.65731
80714,6.62901
80725,5.15354
80730,5.65731
80737,5.15354
80743,6.50111
80745,6.59942
80749,3.86259
80757,5.7876
80758,4.54437
80765,5.29215
80767,5.29215
80779,5.15354
80780,5.40542
80794,6.15341
80797,5.29215
80801,5.29215
80811,6.12155
80812,5.93181
80813,5.15354
80817,5.88577
80819,5.15354
80822,5.15354
80827,5.72277
80830,4.72302
80836,5.29215
80840,6.55221
80853,5.40542
80856,5.50999
80859,6.08795
80862,5.40542
80871,6.47017
80873,4.29265
80875,6.64329
80876,5.70385
80885,6.09822
80886,5.50118
80890,6.24025
80893,5.2267
80897,6.12805
80898,3.86259
80904,5.29215
80908,5.97468
80910,6.58407
80912,5.29215
80917,6.21263
80921,5.88577
80933,5.40542
80938,6.15341
80939,5.15354
80945,5.15354
80953,6.31163
80956,6.36247
80959,4.8616
80969,5.2267
80987,4.72302
81010,4.72302
81011,4.97484
81013,5.97468
81017,5.15354
81021,5.40542
81030,6.40533
81032,5.45514
81033,6.81494
81035,4.97484
81050,5.6909
81053,6.72272
81054,6.75892
81057,6.15341
81063,4.97484
81064,5.8614
81066,5.50118
81068,5.29215
81069,5.29215
81074,5.88577
81080,6.36247
81081,4.29265
81083,5.97468
81086,5.15354
81088,6.64329
81095,5.83604
81106,5.97468
81116,4.29265
81127,4.15416
81128,5.03404
81134,6.21263
81135,3.86259
81138,5.33996
81142,6.29205
81143,3.86259
81144,5.15354
81147,4.72302
81153,4.72302
81155,5.37355
81157,6.85637
81159,4.8616
81166,4.29265
81173,5.78198
81180,5.78198
81181,5.78198
81182,6.21263
81195,3.86259
81198,5.65037
81201,5.88577
81204,5.83604
81209,4.72302
81212,6.12155
81216,5.18385
81222,5.72277
81225,5.2267
81226,6.89522
81227,5.83604
81228,6.33987
81229,5.03404
81238,6.38427
81244,5.97468
81248,6.72272
81260,4.97484
81267,5.71652
81269,5.67768
81271,6.72272
81274,6.01477
81279,5.93181
81284,5.07059
81287,4.72302
81295,5.75308
81296,4.0713
81302,5.65731
81307,4.8616
81308,5.8614
81310,5.65731
81315,5.83604
81333,5.64335
81340,5.29215
81346,6.29205
81352,5.2267
81354,6.46455
81358,6.64329
81364,5.96634
81371,5.29215
81372,5.58414
81378,6.24025
81384,5.83604
81385,5.83604
81388,5.61445
81398,6.50111
81401,6.33987
81406,4.93199
81409,5.45514
81411,5.72277
81414,4.29265
81415,6.08795
81416,6.64329
81424,6.40533
81430,4.8616
81435,4.99521
81437,6.40533
81452,3.86259
81463,6.72272
81466,5.58414
81468,5.15354
81470,6.15341
81472,5.15354
81479,5.88577
81481,4.97484
81483,5.72277
81486,6.55221
81487,5.40542
81492,5.29215
81503,6.40533
81506,5.15354
81511,5.18385
81517,4.9094
81519,4.72302
81520,5.8412
81532,3.86259
81541,5.88577
81543,5.97468
81551,5.50118
81554,5.78198
81557,5.40542
81571,5.90922
81574,6.38427
81578,5.35136
81579,5.2668
81581,5.52725
81591,6.15341
81596,6.01477
81602,6.40533
81605,6.01477
81610,4.8616
81626,5.24036
81627,5.40542
81631,5.40542
81632,5.03404
81633,5.58414
81634,5.72277
